Cliente,Avg Vigencia,#Recargas,$Recargas,Avg_Recargas,10,20,30,50,100,150,200,300,500,1000,sum_WA,sum_IG,sum_Otros,sum_SP,sum_FB,sum_TW,sum_MS,avg_WA,avg_IG,avg_Otros,avg_SP,avg_FB,avg_TW,avg_MS
AD00484,1,7,70,10,7,0,0,0,0,0,0,0,0,0,693430.61,0,117368.12,158575.68,279923.21,0,209901.34,346715.305,0,117368.12,79287.84,279923.21,0,209901.34
AD00485,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,1386770.73,0,0,0,0,157040.05,0,693385.365,0,0,0,0,157040.05,0
AD00486,1,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,78882.84,0,0,0,0,0,0,78882.84,0,0,0
AD00487,1,3,30,10,3,0,0,0,0,0,0,0,0,0,346720.59,0,117056.77,79392.98,0,0,0,346720.59,0,117056.77,79392.98,0,0,0
AD00488,1.615384615,13,210,16.15384615,9,0,4,0,0,0,0,0,0,0,346727.79,624311.84,701260.47,158501.12,279784.03,627861.58,209773.99,346727.79,156077.96,350630.235,79250.56,279784.03,313930.79,209773.99
AD00489,1,2,20,10,2,0,0,0,0,0,0,0,0,0,0,104426.9,0,0,0,0,209752.5,0,104426.9,0,0,0,0,209752.5
AD00490,1,2,20,10,2,0,0,0,0,0,0,0,0,0,0,103632.86,117329.06,0,0,0,0,0,103632.86,117329.06,0,0,0,0
AD00491,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,0,0,116736.33,79304.19,0,0,629467.12,0,0,116736.33,79304.19,0,0,629467.12
AD00492,1,2,20,10,2,0,0,0,0,0,0,0,0,0,0,0,117811.19,0,279891.85,0,0,0,0,117811.19,0,279891.85,0,0
AD00493,1,6,60,10,6,0,0,0,0,0,0,0,0,0,693397.66,103461.9,0,79026.9,0,157081.11,209875.21,346698.83,103461.9,0,79026.9,0,157081.11,209875.21
AD00494,1,6,60,10,6,0,0,0,0,0,0,0,0,0,693369.43,0,0,79398.64,0,313506.43,209886.91,346684.715,0,0,79398.64,0,156753.215,209886.91
AD00495,1,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,79794.11,0,0,0,0,0,0,79794.11,0,0,0
AD00496,2,4,80,20,2,0,2,0,0,0,0,0,0,0,0,0,117673.24,0,1118744.09,0,629244.09,0,0,117673.24,0,559372.045,0,629244.09
AD00497,2,2,40,20,1,0,1,0,0,0,0,0,0,0,1040028.75,0,0,0,279691.96,0,0,1040028.75,0,0,0,279691.96,0,0
AD00498,3,7,210,30,2,0,3,2,0,0,0,0,0,0,0,0,586010.92,237096.95,1959691.46,941667.57,0,0,0,586010.92,237096.95,653230.4867,470833.785,0
AD00499,2.5,4,100,25,1,0,3,0,0,0,0,0,0,0,1040127.09,311667.44,0,235956.19,279633.06,0,0,1040127.09,311667.44,0,235956.19,279633.06,0,0
AD00500,2,4,80,20,2,0,2,0,0,0,0,0,0,0,0,310326.96,0,0,839256.74,314024.49,0,0,310326.96,0,0,839256.74,157012.245,0
AD00501,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,0,104771.58,0,236094.55,0,0,209976.5,0,104771.58,0,236094.55,0,0,209976.5
AD00502,2,4,80,20,2,0,2,0,0,0,0,0,0,0,346723.19,0,350235.26,0,839046.99,157159.67,0,346723.19,0,350235.26,0,839046.99,157159.67,0
AD00503,1,6,60,10,6,0,0,0,0,0,0,0,0,0,346677.23,104061.23,117340.26,0,279900.35,156985.7,209910.61,346677.23,104061.23,117340.26,0,279900.35,156985.7,209910.61
AD00504,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,346700.94,0,117685.48,79734.13,839409.54,0,0,346700.94,0,117685.48,79734.13,839409.54,0,0
AD00505,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,1040172.25,0,234021.43,0,0,0,0,1040172.25,0,117010.715,0,0,0,0
AD00506,1.75,8,140,17.5,6,0,1,1,0,0,0,0,0,0,0,627116.52,116810.7,237984.12,559420.14,0,419701.1,0,313558.26,116810.7,237984.12,279710.07,0,209850.55
AD00507,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,117949.54,0,839934.34,0,0,0,0,117949.54,0,839934.34,0,0
AD00508,2.2,5,110,22,2,0,3,0,0,0,0,0,0,0,346711.78,0,351291.37,0,279695.01,470163.08,629319.29,346711.78,0,351291.37,0,279695.01,470163.08,629319.29
AD00509,1.571428571,7,110,15.71428571,5,0,2,0,0,0,0,0,0,0,2080182.46,0,0,78746.51,559499.11,0,419803.29,1040091.23,0,0,78746.51,279749.555,0,209901.645
AD00510,1.8,5,90,18,3,0,2,0,0,0,0,0,0,0,346675.73,0,587943.09,0,0,0,629931.72,346675.73,0,195981.03,0,0,0,629931.72
AD00511,2,6,120,20,3,0,3,0,0,0,0,0,0,0,0,415851.67,470773.32,0,279865.2,0,629613.91,0,207925.835,235386.66,0,279865.2,0,629613.91
AD00512,2.111111111,9,190,21.11111111,5,0,3,1,0,0,0,0,0,0,346697.42,0,585315.36,0,1119604.64,314053.54,1468441.74,346697.42,0,585315.36,0,559802.32,157026.77,489480.58
AD00513,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,0,353880.99,0,0,471415.09,0,0,0,353880.99,0,0,471415.09,0
AD00514,2.333333333,6,140,23.33333333,3,0,2,1,0,0,0,0,0,0,0,0,819477.09,0,1118597.34,0,629682.23,0,0,273159.03,0,559298.67,0,629682.23
AD00515,2,4,80,20,2,0,2,0,0,0,0,0,0,0,0,312978.9,353427.52,79746.52,0,157183.61,0,0,312978.9,353427.52,79746.52,0,157183.61,0
AD00517,3.25,8,260,32.5,3,0,1,4,0,0,0,0,0,0,0,104271.65,588140.82,638514.14,279781.8,942257.74,1049846.13,0,104271.65,588140.82,319257.07,279781.8,471128.87,1049846.13
AD00518,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,839613.46,470151.25,0,0,0,0,0,839613.46,470151.25,0
AD00519,3,2,60,30,1,0,0,1,0,0,0,0,0,0,346711.09,0,0,0,0,0,1049285.08,346711.09,0,0,0,0,0,1049285.08
AD00520,3.333333333,6,200,33.33333333,1,0,3,2,0,0,0,0,0,0,3120243.97,520685.15,0,0,839355.75,0,629650.08,1040081.323,520685.15,0,0,839355.75,0,629650.08
AD00521,1,3,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,78743.4,0,157018.57,209800.75,0,0,0,78743.4,0,157018.57,209800.75
AD00522,2.5,4,100,25,1,0,3,0,0,0,0,0,0,0,346677.12,0,353703.5,239106.65,839946.41,0,0,346677.12,0,353703.5,239106.65,839946.41,0,0
AD00523,1.8,5,90,18,3,0,2,0,0,0,0,0,0,0,346711.06,0,117522.22,236982.92,0,0,839720.43,346711.06,0,117522.22,236982.92,0,0,419860.215
AD00524,1,1,10,10,1,0,0,0,0,0,0,0,0,0,346673.06,0,0,0,0,0,0,346673.06,0,0,0,0,0,0
AD00525,2.142857143,7,150,21.42857143,4,0,2,1,0,0,0,0,0,0,0,0,350236,398670.38,1399740.97,314389.69,0,0,0,350236,132890.1267,1399740.97,157194.845,0
AD00526,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,279836.03,0,629739.29,0,0,0,0,279836.03,0,629739.29
AD00527,3,2,60,30,1,0,0,1,0,0,0,0,0,0,0,521736.03,0,0,0,0,209732.15,0,521736.03,0,0,0,0,209732.15
AD00528,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,1040004.93,104590.19,0,0,279899.03,0,0,1040004.93,104590.19,0,0,279899.03,0,0
AD00529,2.2,5,110,22,3,0,1,1,0,0,0,0,0,0,346711.71,310828,0,0,279770.93,940642.28,0,346711.71,310828,0,0,279770.93,470321.14,0
AD00530,2.142857143,7,150,21.42857143,4,0,2,1,0,0,0,0,0,0,3120337.91,103901.81,0,319468.73,0,156779.3,0,1040112.637,103901.81,0,159734.365,0,156779.3,0
AD00531,1.888888889,9,170,18.88888889,5,0,4,0,0,0,0,0,0,0,1386880.04,0,117000.07,318817.65,1118851.68,628124.38,0,693440.02,0,117000.07,159408.825,559425.84,314062.19,0
AD00532,2,4,80,20,3,0,0,1,0,0,0,0,0,0,2080112.8,0,117580.63,0,0,0,209844.11,1040056.4,0,117580.63,0,0,0,209844.11
AD00533,1.75,8,140,17.5,6,0,1,1,0,0,0,0,0,0,0,313742.18,468429.93,0,1679577.74,0,209974.72,0,104580.7267,234214.965,0,839788.87,0,209974.72
AD00534,2,2,40,20,1,0,1,0,0,0,0,0,0,0,1040073.6,0,0,0,0,0,209904.1,1040073.6,0,0,0,0,0,209904.1
AD00535,1.888888889,9,170,18.88888889,7,0,0,2,0,0,0,0,0,0,0,726910.19,116979.41,79992.85,279845.27,784485.04,419623.15,0,242303.3967,116979.41,79992.85,279845.27,784485.04,209811.575
AD00536,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,346714.85,418313.77,116902.07,0,0,0,209892.94,346714.85,209156.885,116902.07,0,0,0,209892.94
AD00537,1.857142857,7,130,18.57142857,4,0,3,0,0,0,0,0,0,0,1386747.99,0,117846.09,79013.1,1119195.69,0,629496.43,693373.995,0,117846.09,79013.1,559597.845,0,629496.43
AD00538,5,1,50,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048856.09,0,0,0,0,0,0,1048856.09
AD00539,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,0,103350.99,353202.58,0,0,0,209989.35,0,103350.99,353202.58,0,0,0,209989.35
AD00540,1,3,30,10,3,0,0,0,0,0,0,0,0,0,346667.22,104309.58,0,0,279759.19,0,0,346667.22,104309.58,0,0,279759.19,0,0
AD00541,1,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,79730.4,0,0,0,0,0,0,79730.4,0,0,0
AD00542,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,629644.09,0,0,0,0,0,0,629644.09
AD00543,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,0,310119.24,234953.08,0,0,156721.02,419740.73,0,310119.24,117476.54,0,0,156721.02,209870.365
AD00544,2.111111111,9,190,21.11111111,5,0,3,1,0,0,0,0,0,0,1040121.97,518160.95,0,79033.61,1679271.26,156842.51,629901.11,1040121.97,518160.95,0,79033.61,419817.815,156842.51,629901.11
AD00545,1,3,30,10,3,0,0,0,0,0,0,0,0,0,0,0,117745.09,0,279726.62,0,209831.08,0,0,117745.09,0,279726.62,0,209831.08
AD00546,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,234691.88,79084.51,839640.53,0,0,0,0,117345.94,79084.51,839640.53,0,0
AD00547,2.5,4,100,25,1,0,3,0,0,0,0,0,0,0,3120214.85,0,117351.89,0,0,0,0,1040071.617,0,117351.89,0,0,0,0
AD00548,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,0,103769.03,0,0,279790.25,471726.21,0,0,103769.03,0,0,279790.25,471726.21,0
AD00549,1,3,30,10,3,0,0,0,0,0,0,0,0,0,0,103537.25,0,0,279861.18,156703.06,0,0,103537.25,0,0,279861.18,156703.06,0
AD00550,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,0,104446.54,117565.62,236976.15,0,0,0,0,104446.54,117565.62,236976.15,0,0,0
AD00551,2.5,8,200,25,3,0,4,1,0,0,0,0,0,0,0,415108.94,704930.17,0,2239147.63,157275.03,209882.32,0,207554.47,352465.085,0,1119573.815,157275.03,209882.32
AD00552,2.5,4,100,25,2,0,1,1,0,0,0,0,0,0,1040100.61,0,0,0,279808.1,0,1258973.19,1040100.61,0,0,0,279808.1,0,629486.595
AD00553,2,10,200,20,6,0,3,1,0,0,0,0,0,0,346703.29,520676.11,117224.8,0,1399140.22,470769.5,1048955.34,346703.29,520676.11,117224.8,0,466380.0733,470769.5,349651.78
AD00554,1,6,60,10,6,0,0,0,0,0,0,0,0,0,693361.83,0,0,0,559583.86,157014.25,209976.36,346680.915,0,0,0,279791.93,157014.25,209976.36
AD00555,1.666666667,6,100,16.66666667,4,0,2,0,0,0,0,0,0,0,1386697.41,0,0,317670.88,0,313655.19,0,693348.705,0,0,158835.44,0,156827.595,0
AD00556,2.5,4,100,25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,839073.14,0,1469097.02,0,0,0,0,839073.14,0,489699.0067
AD00557,2.5,4,100,25,2,0,1,1,0,0,0,0,0,0,0,517945.38,0,236703.11,0,313746.01,0,0,517945.38,0,236703.11,0,156873.005,0
AD00558,1.8,5,90,18,3,0,2,0,0,0,0,0,0,0,0,0,0,78785.81,1679278.96,156901.87,209725,0,0,0,78785.81,839639.48,156901.87,209725
AD00559,1,3,30,10,3,0,0,0,0,0,0,0,0,0,0,103576.08,235274.61,0,0,0,0,0,103576.08,117637.305,0,0,0,0
AD00560,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,693384.18,0,0,0,1119505.13,0,0,346692.09,0,0,0,559752.565,0,0
AD00561,2.2,5,110,22,3,0,1,1,0,0,0,0,0,0,346714.05,0,0,399475.07,559611.33,0,629451.59,346714.05,0,0,399475.07,279805.665,0,629451.59
AD00562,2.333333333,3,70,23.33333333,2,0,0,1,0,0,0,0,0,0,0,0,0,0,559702.1,0,1049115.24,0,0,0,0,279851.05,0,1049115.24
AD00563,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,0,237228.25,279683.31,0,0,0,0,0,237228.25,279683.31,0,0
AD00564,1.666666667,6,100,16.66666667,4,0,2,0,0,0,0,0,0,0,693388.13,103828.8,0,0,0,471165.52,839929.06,346694.065,103828.8,0,0,0,471165.52,419964.53
AD00565,2,2,40,20,1,0,1,0,0,0,0,0,0,0,346701.98,0,0,0,839016.81,0,0,346701.98,0,0,0,839016.81,0,0
AD00566,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,233988.94,236958.02,279949.75,0,0,0,0,116994.47,236958.02,279949.75,0,0
AD00567,1,2,20,10,2,0,0,0,0,0,0,0,0,0,0,0,0,79096.77,0,156836.65,0,0,0,0,79096.77,0,156836.65,0
AD00568,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,693345.56,0,117024.74,0,0,628493.71,0,346672.78,0,117024.74,0,0,314246.855,0
AD00569,3.666666667,3,110,36.66666667,0,0,2,1,0,0,0,0,0,0,1040187.84,313927.01,584676.1,0,0,0,0,1040187.84,313927.01,584676.1,0,0,0,0
AD00570,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,0,0,116830.01,159128.97,0,0,839357.9,0,0,116830.01,79564.485,0,0,419678.95
AD00571,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,346680.11,0,588508.03,0,279893.18,0,0,346680.11,0,196169.3433,0,279893.18,0,0
AD00572,1.8,5,90,18,3,0,2,0,0,0,0,0,0,0,0,311076.62,116939.47,0,1119322.65,156684.17,0,0,311076.62,116939.47,0,559661.325,156684.17,0
AD00573,1.444444444,9,130,14.44444444,7,0,2,0,0,0,0,0,0,0,1386904.06,103753.71,117945.36,0,1119853.24,157090.51,419633.45,693452.03,103753.71,117945.36,0,559926.62,157090.51,209816.725
AD00574,1.666666667,6,100,16.66666667,4,0,2,0,0,0,0,0,0,0,0,0,469839.08,79946.84,0,785051.02,0,0,0,234919.54,79946.84,0,261683.6733,0
AD00575,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,0,0,351345.01,79720.61,839710.2,157241.61,0,0,0,351345.01,79720.61,279903.4,157241.61,0
AD00576,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,1040160.11,103973.59,116911.68,0,279646.14,0,209724,1040160.11,103973.59,116911.68,0,279646.14,0,209724
AD00577,2,4,80,20,3,0,0,1,0,0,0,0,0,0,346697.21,104230.32,0,0,0,784275.41,209914.51,346697.21,104230.32,0,0,0,784275.41,209914.51
AD00578,1,2,20,10,2,0,0,0,0,0,0,0,0,0,346710.18,0,0,0,0,156878.94,0,346710.18,0,0,0,0,156878.94,0
AD00579,2.5,4,100,25,1,0,3,0,0,0,0,0,0,0,0,104248.25,351039,0,0,471430.08,629493.39,0,104248.25,351039,0,0,471430.08,629493.39
AD00580,1,3,30,10,3,0,0,0,0,0,0,0,0,0,346724.26,0,0,79880.65,0,0,209969.1,346724.26,0,0,79880.65,0,0,209969.1
AD00581,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,0,78753.9,0,470280.72,0,0,0,0,78753.9,0,470280.72,0
AD00582,2.25,8,180,22.5,4,0,3,1,0,0,0,0,0,0,0,729285.62,352242.57,79511.66,0,941639.83,209956.52,0,243095.2067,352242.57,79511.66,0,470819.915,209956.52
AD00583,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,0,238329.41,279812.82,157068.43,209988.35,0,0,0,238329.41,279812.82,157068.43,209988.35
AD00584,2,2,40,20,1,0,1,0,0,0,0,0,0,0,1040158.1,0,0,0,0,157037.47,0,1040158.1,0,0,0,0,157037.47,0
AD00585,1.857142857,7,130,18.57142857,5,0,1,1,0,0,0,0,0,0,346673.39,103781.11,0,0,0,156720.82,2098241.17,346673.39,103781.11,0,0,0,156720.82,524560.2925
AD00586,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,311994.55,0,237033.14,0,0,0,0,311994.55,0,237033.14,0,0,0
AD00587,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,346676.13,104064.1,117759.01,78908.06,279715.73,471711.32,0,346676.13,104064.1,117759.01,78908.06,279715.73,471711.32,0
AD00588,3,3,90,30,1,0,1,1,0,0,0,0,0,0,346670.41,311092,0,0,0,0,1048830.92,346670.41,311092,0,0,0,0,1048830.92
AD00589,1,2,20,10,2,0,0,0,0,0,0,0,0,0,0,208565.26,0,0,0,0,0,0,104282.63,0,0,0,0,0
AD00590,2,2,40,20,1,0,1,0,0,0,0,0,0,0,346670.8,0,350283.27,0,0,0,0,346670.8,0,350283.27,0,0,0,0
AD00591,2.2,5,110,22,2,0,3,0,0,0,0,0,0,0,1040142.97,104135.12,817898.86,0,0,0,0,1040142.97,104135.12,272632.9533,0,0,0,0
AD00592,1,3,30,10,3,0,0,0,0,0,0,0,0,0,346714.04,104744.93,0,0,279669.48,0,0,346714.04,104744.93,0,0,279669.48,0,0
AD00593,2.2,5,110,22,3,0,1,1,0,0,0,0,0,0,346688.85,0,589300.5,0,1118774.23,0,209720.87,346688.85,0,589300.5,0,559387.115,0,209720.87
AD00594,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,117573.3,239001.81,279764.77,0,209842.37,0,0,117573.3,239001.81,279764.77,0,209842.37
AD00595,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1118650.9,0,419680.48,0,0,0,0,559325.45,0,209840.24
AD00596,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,346673.17,0,351867.83,0,0,156972.01,0,346673.17,0,351867.83,0,0,156972.01,0
AD00597,2.333333333,3,70,23.33333333,1,0,2,0,0,0,0,0,0,0,0,0,117241.16,239142.25,0,0,629589.53,0,0,117241.16,239142.25,0,0,629589.53
AD00598,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,469327.14,0,0,0,0,0,0,234663.57,0,0,0,0
AD00599,2.5,4,100,25,2,0,1,1,0,0,0,0,0,0,0,522365.36,0,0,0,784126.65,0,0,522365.36,0,0,0,261375.55,0
AD00600,5,2,100,50,0,0,0,2,0,0,0,0,0,0,0,518995.06,0,0,0,0,1049225.34,0,518995.06,0,0,0,0,1049225.34
AD00601,1.571428571,7,110,15.71428571,5,0,2,0,0,0,0,0,0,0,1386777.04,103479.5,0,79661.23,279770.65,156737.08,629154.59,693388.52,103479.5,0,79661.23,279770.65,156737.08,629154.59
AD00602,1.666666667,6,100,16.66666667,4,0,2,0,0,0,0,0,0,0,0,311331.88,116705.73,0,279938.26,157232.7,839482.63,0,311331.88,116705.73,0,279938.26,157232.7,419741.315
AD00603,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,0,0,352352.07,395775.59,0,0,0,0,0,117450.69,131925.1967,0,0,0
AD00604,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,0,104298.04,0,0,279982.85,626941.44,209938.03,0,104298.04,0,0,279982.85,313470.72,209938.03
AD00605,2.333333333,9,210,23.33333333,5,0,2,2,0,0,0,0,0,0,693427.58,0,937453.9,393950.8,279641.91,628260.58,209861.21,346713.79,0,468726.95,393950.8,279641.91,314130.29,209861.21
AD00606,1.8,5,90,18,4,0,0,1,0,0,0,0,0,0,346697.26,104806.27,586450.21,78853.45,0,156707.26,0,346697.26,104806.27,586450.21,78853.45,0,156707.26,0
AD00607,1,4,40,10,4,0,0,0,0,0,0,0,0,0,693358.2,0,0,0,0,0,419752.16,346679.1,0,0,0,0,0,209876.08
AD00608,1,3,30,10,3,0,0,0,0,0,0,0,0,0,346698.5,104531.07,0,0,0,0,209758.8,346698.5,104531.07,0,0,0,0,209758.8
AD00609,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,0,0,0,79314.63,1398527.19,0,0,0,0,0,79314.63,466175.73,0,0
AD00610,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,238470.47,0,0,0,0,0,0,238470.47,0,0,0
AD00611,1.75,8,140,17.5,5,0,3,0,0,0,0,0,0,0,0,104597.72,586267.93,78903.6,0,157011.72,1258759.41,0,104597.72,195422.6433,78903.6,0,157011.72,629379.705
AD00612,1.5,4,60,15,3,0,1,0,0,0,0,0,0,0,346695.68,103852.19,0,0,0,628603.99,0,346695.68,103852.19,0,0,0,314301.995,0
AD00613,2.5,4,100,25,2,0,1,1,0,0,0,0,0,0,0,0,116923.5,239052.38,1399910.17,0,209771.42,0,0,116923.5,239052.38,1399910.17,0,209771.42
AD00614,2.636363636,11,290,26.36363636,3,0,7,1,0,0,0,0,0,0,1040013.75,626158.24,117013.33,716983.05,1119116.74,0,1258903.14,1040013.75,313079.12,117013.33,238994.35,559558.37,0,629451.57
AD00615,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,346720.02,104228.34,117950.38,0,0,626940.12,209877.32,346720.02,104228.34,117950.38,0,0,313470.06,209877.32
AD00616,1.285714286,7,90,12.85714286,6,0,1,0,0,0,0,0,0,0,1040013.79,208361.81,234089.65,0,0,314271.77,0,1040013.79,104180.905,117044.825,0,0,157135.885,0
AD00617,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,310686.47,0,0,839604.94,0,0,0,310686.47,0,0,839604.94,0,0
AD00618,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,1733499.59,104013.07,0,79544.85,0,156749.61,0,577833.1967,104013.07,0,79544.85,0,156749.61,0
AD00619,2,2,40,20,1,0,1,0,0,0,0,0,0,0,0,0,350940.84,0,0,157140.81,0,0,0,350940.84,0,0,157140.81,0
AD00620,1.333333333,6,80,13.33333333,5,0,1,0,0,0,0,0,0,0,0,414891.53,116887.02,79392.71,0,157174.48,209937.97,0,207445.765,116887.02,79392.71,0,157174.48,209937.97
AD00621,2,4,80,20,3,0,0,1,0,0,0,0,0,0,1733565.81,0,0,79745.4,559345.37,0,0,1733565.81,0,0,79745.4,279672.685,0,0
AD00622,2.4,10,240,24,4,0,5,1,0,0,0,0,0,0,2080111.83,414341.13,350613.16,317676.03,839319.11,470793.51,209780.71,1040055.915,207170.565,350613.16,158838.015,839319.11,470793.51,209780.71
AD00623,1.666666667,3,50,16.66666667,2,0,1,0,0,0,0,0,0,0,346704.29,104771.04,0,0,0,471171.06,0,346704.29,104771.04,0,0,0,471171.06,0
AD00624,2.333333333,6,140,23.33333333,2,0,4,0,0,0,0,0,0,0,0,416455.97,0,238089.03,839763.14,470944.04,209987.9,0,208227.985,0,238089.03,839763.14,470944.04,209987.9
AD00625,2.428571429,7,170,24.28571429,4,0,1,2,0,0,0,0,0,0,0,0,234171.31,632194.32,1678954.92,0,209837.03,0,0,117085.655,316097.16,839477.46,0,209837.03
AD00626,1.8,5,90,18,3,0,2,0,0,0,0,0,0,0,346688.79,103371.45,0,237135.81,0,157185.62,629283.91,346688.79,103371.45,0,237135.81,0,157185.62,629283.91
AD00627,1.571428571,7,110,15.71428571,6,0,0,1,0,0,0,0,0,0,346671.16,312647.34,117499.61,0,0,940152.61,0,346671.16,104215.78,117499.61,0,0,470076.305,0
AD00628,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,346705.79,0,0,0,839667.39,157043.05,419707.74,346705.79,0,0,0,839667.39,157043.05,209853.87
AD00629,1.4,5,70,14,4,0,1,0,0,0,0,0,0,0,0,208065,0,0,279646.47,628474.07,0,0,104032.5,0,0,279646.47,314237.035,0
AD00630,2,4,80,20,2,0,2,0,0,0,0,0,0,0,0,311736.93,0,79990.19,0,0,839735.27,0,311736.93,0,79990.19,0,0,419867.635
AD00631,2.2,5,110,22,3,0,1,1,0,0,0,0,0,0,1040016.85,0,0,79940.91,0,1098514.14,0,1040016.85,0,0,79940.91,0,366171.38,0
AD00632,1,1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,79073.1,0,0,0,0,0,0,79073.1,0,0,0
AD00633,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,310137.79,0,238224.19,0,0,0,0,310137.79,0,238224.19,0,0,0
AE00001,2.5,4,110,27.5,0,1,3,0,0,0,0,0,0,0,0,0,839163.53,9627.12,0,0,34237.59,0,0,419581.765,9627.12,0,0,34237.59
AE00002,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34715.96,0,0,0,0,0,0,34715.96
AE00003,2.6,5,150,30,0,2,2,1,0,0,0,0,0,0,0,20767.56,0,16290.09,209818.1,6784.62,0,0,10383.78,0,16290.09,209818.1,6784.62,0
AE00004,1.666666667,3,70,23.33333333,0,2,1,0,0,0,0,0,0,0,69913.35,13548.01,0,0,0,0,0,69913.35,6774.005,0,0,0,0,0
AE00005,3,5,160,32,0,1,3,1,0,0,0,0,0,0,0,13699.54,0,15405.68,1258999.5,0,0,0,6849.77,0,15405.68,629499.75,0,0
AE00006,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,10287.53,0,0,0,0,0,0,10287.53,0,0,0,0,0
AE00007,2,6,150,25,0,3,3,0,0,0,0,0,0,0,69948.69,0,0,20555.6,0,0,135126.85,69948.69,0,0,6851.866667,0,0,67563.425
AE00009,4,2,80,40,0,0,1,1,0,0,0,0,0,0,0,17395.15,419656.09,0,0,0,0,0,17395.15,419656.09,0,0,0,0
AE00010,3,2,60,30,0,0,2,0,0,0,0,0,0,0,209899,0,0,0,0,0,102897.92,209899,0,0,0,0,0,102897.92
AE00011,1.4,5,110,22,0,4,1,0,0,0,0,0,0,0,69978.06,10422.26,139951.66,0,0,6850.07,34691.73,69978.06,10422.26,139951.66,0,0,6850.07,34691.73
AE00012,3,4,130,32.5,0,1,2,1,0,0,0,0,0,0,0,0,0,3084.41,629700.93,55291.6,0,0,0,0,3084.41,629700.93,27645.8,0
AE00013,2,2,50,25,0,1,1,0,0,0,0,0,0,0,69915.08,0,0,8520.66,0,0,0,69915.08,0,0,8520.66,0,0,0
AE00015,2.5,4,120,30,0,2,1,1,0,0,0,0,0,0,69970.49,0,0,13940.54,839238.54,0,0,69970.49,0,0,13940.54,419619.27,0,0
AE00016,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,9601.06,0,0,0,0,0,0,9601.06,0,0,0
AE00017,1.857142857,7,170,24.28571429,0,4,3,0,0,0,0,0,0,0,349846.72,13558.14,0,2737.24,0,20856.65,0,116615.5733,6779.07,0,2737.24,0,20856.65,0
